Time,Ax,Ay,Az,Roll,Pitch,Yaw
5772085,0.07861328125,-0.68701171875,-0.02587890625,0.07861328125,-0.68701171875,-0.02587890625
5772095,0.07958984375,-0.6875,-0.02490234375,0.07958984375,-0.6875,-0.02490234375
5772105,0.0810546875,-0.68798828125,-0.02392578125,0.0810546875,-0.68798828125,-0.02392578125
5772115,0.08203125,-0.6884765625,-0.02294921875,0.08203125,-0.6884765625,-0.02294921875
5772135,0.0830078125,-0.68896484375,-0.02197265625,0.0830078125,-0.68896484375,-0.02197265625
5772145,0.0849609375,-0.689453125,-0.02001953125,0.0830078125,-0.68896484375,-0.02197265625
5772155,0.0859375,-0.689453125,-0.01953125,0.0849609375,-0.689453125,-0.02001953125
5772165,0.0869140625,-0.689453125,-0.0185546875,0.0869140625,-0.689453125,-0.0185546875
5772175,0.087890625,-0.68994140625,-0.017578125,0.087890625,-0.68994140625,-0.017578125
5772185,0.08837890625,-0.68994140625,-0.01708984375,0.08837890625,-0.68994140625,-0.01708984375
5772195,0.0888671875,-0.689453125,-0.01708984375,0.0888671875,-0.689453125,-0.01708984375
5772205,0.08935546875,-0.689453125,-0.01611328125,0.08935546875,-0.689453125,-0.01611328125
5772215,0.09033203125,-0.68896484375,-0.015625,0.09033203125,-0.68896484375,-0.015625
5772235,0.09033203125,-0.68896484375,-0.0146484375,0.09033203125,-0.68896484375,-0.0146484375
5772245,0.0908203125,-0.6875,-0.013671875,0.09033203125,-0.68896484375,-0.0146484375
5772255,0.09130859375,-0.68701171875,-0.01318359375,0.0908203125,-0.6875,-0.013671875
5772265,0.091796875,-0.68701171875,-0.0126953125,0.091796875,-0.68701171875,-0.0126953125
5772275,0.09228515625,-0.6865234375,-0.0126953125,0.09228515625,-0.6865234375,-0.0126953125
5772285,0.0927734375,-0.68603515625,-0.01220703125,0.0927734375,-0.68603515625,-0.01220703125
5772295,0.09228515625,-0.68603515625,-0.01220703125,0.09228515625,-0.68603515625,-0.01220703125
5772305,0.09228515625,-0.68603515625,-0.01220703125,0.09228515625,-0.68603515625,-0.01220703125
5772315,0.09228515625,-0.68603515625,-0.01220703125,0.09228515625,-0.68603515625,-0.01220703125
5772335,0.091796875,-0.685546875,-0.01220703125,0.091796875,-0.685546875,-0.01220703125
5772345,0.091796875,-0.68505859375,-0.01220703125,0.091796875,-0.685546875,-0.01220703125
5772355,0.09130859375,-0.68505859375,-0.0126953125,0.091796875,-0.68505859375,-0.01220703125
5772365,0.0908203125,-0.68505859375,-0.01318359375,0.0908203125,-0.68505859375,-0.01318359375
5772375,0.0908203125,-0.68505859375,-0.01318359375,0.0908203125,-0.68505859375,-0.01318359375
5772385,0.09033203125,-0.68505859375,-0.013671875,0.09033203125,-0.68505859375,-0.013671875
5772395,0.08935546875,-0.6845703125,-0.01416015625,0.08935546875,-0.6845703125,-0.01416015625
5772405,0.08837890625,-0.6845703125,-0.0146484375,0.08837890625,-0.6845703125,-0.0146484375
5772415,0.087890625,-0.68505859375,-0.015625,0.087890625,-0.68505859375,-0.015625
5772435,0.08740234375,-0.685546875,-0.01611328125,0.08740234375,-0.685546875,-0.01611328125
5772445,0.0859375,-0.6865234375,-0.01806640625,0.08740234375,-0.685546875,-0.01611328125
5772455,0.0849609375,-0.6865234375,-0.0185546875,0.0859375,-0.6865234375,-0.01806640625
5772465,0.083984375,-0.68701171875,-0.01953125,0.083984375,-0.68701171875,-0.01953125
5772475,0.08349609375,-0.68798828125,-0.0205078125,0.08349609375,-0.68798828125,-0.0205078125
5772485,0.08154296875,-0.6875,-0.02099609375,0.08154296875,-0.6875,-0.02099609375
5772495,0.0810546875,-0.6875,-0.02197265625,0.0810546875,-0.6875,-0.02197265625
5772505,0.07958984375,-0.6865234375,-0.02294921875,0.07958984375,-0.6865234375,-0.02294921875
5772515,0.07861328125,-0.6875,-0.0244140625,0.07861328125,-0.6875,-0.0244140625
5772535,0.07763671875,-0.6875,-0.02587890625,0.07763671875,-0.6875,-0.02587890625
5772545,0.0751953125,-0.68701171875,-0.02734375,0.07763671875,-0.6875,-0.02587890625
5772555,0.07421875,-0.68701171875,-0.0283203125,0.0751953125,-0.68701171875,-0.02734375
5772565,0.0732421875,-0.68701171875,-0.02880859375,0.0732421875,-0.68701171875,-0.02880859375
5772575,0.072265625,-0.6875,-0.02978515625,0.072265625,-0.6875,-0.02978515625
5772585,0.07080078125,-0.68798828125,-0.03076171875,0.07080078125,-0.68798828125,-0.03076171875
5772595,0.06982421875,-0.6875,-0.03125,0.06982421875,-0.6875,-0.03125
5772605,0.06884765625,-0.6875,-0.0322265625,0.06884765625,-0.6875,-0.0322265625
5772615,0.06787109375,-0.6865234375,-0.0322265625,0.06787109375,-0.6865234375,-0.0322265625
5772635,0.06689453125,-0.68603515625,-0.033203125,0.06689453125,-0.68603515625,-0.033203125
5772645,0.0654296875,-0.68505859375,-0.0341796875,0.06689453125,-0.68603515625,-0.033203125
5772655,0.064453125,-0.6845703125,-0.0341796875,0.0654296875,-0.68505859375,-0.0341796875
5772665,0.0634765625,-0.68359375,-0.03466796875,0.0634765625,-0.68359375,-0.03466796875
5772675,0.0634765625,-0.68359375,-0.03515625,0.0634765625,-0.68359375,-0.03515625
5772685,0.06298828125,-0.6826171875,-0.03515625,0.06298828125,-0.6826171875,-0.03515625
5772695,0.0625,-0.6826171875,-0.03515625,0.0625,-0.6826171875,-0.03515625
5772705,0.06201171875,-0.68212890625,-0.03515625,0.06201171875,-0.68212890625,-0.03515625
5772715,0.0615234375,-0.681640625,-0.03515625,0.0615234375,-0.681640625,-0.03515625
5772735,0.06103515625,-0.68115234375,-0.03564453125,0.06103515625,-0.68115234375,-0.03564453125
5772745,0.060546875,-0.6796875,-0.03515625,0.06103515625,-0.68115234375,-0.03564453125
5772755,0.060546875,-0.67919921875,-0.03466796875,0.060546875,-0.6796875,-0.03515625
5772765,0.060546875,-0.6787109375,-0.03515625,0.060546875,-0.6787109375,-0.03515625
5772775,0.060546875,-0.6787109375,-0.03515625,0.060546875,-0.6787109375,-0.03515625
5772785,0.060546875,-0.67822265625,-0.03515625,0.060546875,-0.67822265625,-0.03515625
5772795,0.060546875,-0.67724609375,-0.03515625,0.060546875,-0.67724609375,-0.03515625
5772805,0.060546875,-0.67724609375,-0.03515625,0.060546875,-0.67724609375,-0.03515625
5772815,0.060546875,-0.67724609375,-0.03515625,0.060546875,-0.67724609375,-0.03515625
5772835,0.06103515625,-0.677734375,-0.03515625,0.06103515625,-0.677734375,-0.03515625
5772845,0.06201171875,-0.67822265625,-0.03466796875,0.06103515625,-0.677734375,-0.03515625
5772855,0.06201171875,-0.67822265625,-0.0341796875,0.06201171875,-0.67822265625,-0.03466796875
5772865,0.0625,-0.67822265625,-0.03369140625,0.0625,-0.67822265625,-0.03369140625
5772875,0.06298828125,-0.677734375,-0.033203125,0.06298828125,-0.677734375,-0.033203125
5772885,0.06396484375,-0.67822265625,-0.033203125,0.06396484375,-0.67822265625,-0.033203125
5772895,0.064453125,-0.6787109375,-0.03369140625,0.064453125,-0.6787109375,-0.03369140625
5772905,0.06494140625,-0.67919921875,-0.03369140625,0.06494140625,-0.67919921875,-0.03369140625
5772915,0.06640625,-0.6806640625,-0.033203125,0.06640625,-0.6806640625,-0.033203125
5772935,0.06640625,-0.6806640625,-0.0322265625,0.06640625,-0.6806640625,-0.0322265625
5772945,0.06884765625,-0.68115234375,-0.03076171875,0.06640625,-0.6806640625,-0.0322265625
5772955,0.06982421875,-0.681640625,-0.0302734375,0.06884765625,-0.68115234375,-0.03076171875
5772965,0.07080078125,-0.6826171875,-0.02978515625,0.07080078125,-0.6826171875,-0.02978515625
5772975,0.0712890625,-0.68359375,-0.02880859375,0.0712890625,-0.68359375,-0.02880859375
5772985,0.0732421875,-0.68359375,-0.0283203125,0.0732421875,-0.68359375,-0.0283203125
5772995,0.07421875,-0.68359375,-0.02783203125,0.07421875,-0.68359375,-0.02783203125
5773005,0.0751953125,-0.68408203125,-0.02734375,0.0751953125,-0.68408203125,-0.02734375
5773015,0.076171875,-0.68505859375,-0.02685546875,0.076171875,-0.68505859375,-0.02685546875
